artist,song_name,album_name,track_position,row_type,release_category,edition_type,version_type,release_date,label,era,genre,chart_position,awards,spotify_url,youtube_url,duration_seconds,alternative_names,source_release_id,work_id,version_id,notes
Chops Horns,Chops,Chops,,album,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,,,,wrk_704fbd7ed8e7,ver_4ebed4a58219,LP; P-Funk members featured
Chops Horns,Bust It Out,Chops,1/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,299,,,wrk_2aad39ef6fcc,ver_8cf85b0472b4,
Chops Horns,Does Your Mama Know,Chops,2/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,175,,,wrk_fc605de76f3b,ver_ab63d90d82e7,
Chops Horns,Still Breaking My Heart,Chops,3/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,876,,,wrk_82253cdd936d,ver_f6d455307242,
Chops Horns,Your Red Hot Love,Chops,4/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,138,,,wrk_04e7dadfab96,ver_afc9bf08dad1,
Chops Horns,I Just Feel Like Dancing,Chops,5/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,219,,,wrk_687d0f2fef66,ver_a4b791f085ce,
Chops Horns,We're All In The Same Boat,Chops,6/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,190,,,wrk_7f920b018c2a,ver_68ae909fe0d4,
Chops Horns,I Know You,Chops,7/8,track,original,standard,same_master,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,282,,,wrk_10cff04f1056,ver_b0848bc781ce,
Chops Horns,When The World Is Runnin' Down (You Make The Best Of What's Still Around) (Instrumental),Chops,8/8,track,original,standard,remix_or_edit,1984,Atlantic Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,217,,,wrk_9c7f9c9c2716,ver_c993c3d999ad,
Funkadelic,By Way Of The Drum,By Way Of The Drum,,album,original,standard,same_master,2007-03,MCA Records; Hip-O-Select Records,Late Career (2005–2015),"Funk, P-Funk, Experimental",,,https://open.spotify.com/album/2uDPBgb5OpmjN2varVuQp5,,,,,wrk_2843bd1a4f9d,ver_14933c16c946,LP; recorded 1984; released March 2007; DUPLICATE of official 2007 Hip-O-Select release (same recordings); recorded 1984
Kiddo,Action,Action,,album,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/album/4m9z0RT7agZod0wRDeldC4,,,,,wrk_2e71073b9a9a,ver_f7c89132ab0b,LP; P-Funk affiliated
Kiddo,She's Got The Body,Action,1/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,191,,,wrk_4a404e50cfc5,ver_972fe941a2a9,
Kiddo,Hyperactive,Action,2/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/54YYXkSMzH6bmAiJE07jYI,,86,,,wrk_a260a8e2dda9,ver_e9f14b3a0b9e,
Kiddo,This Love Will Last,Action,3/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,201,,,wrk_a4ffc55bc498,ver_a48d53554314,
Kiddo,Can't Explain,Action,4/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,172,,,wrk_ce136deb7b5f,ver_5b53879b4f9d,
Kiddo,Action Speaks Louder Than Words,Action,5/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,211,,,wrk_cc2569b98248,ver_fdbc8bc3288b,
Kiddo,Cool Me Off,Action,6/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1IEZphkdS1FNgSrHjYgSd1,,163,,,wrk_baa15f5306c2,ver_9b1cecf26d0c,
Kiddo,Young Love,Action,7/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,155,,,wrk_7afa569036ba,ver_240f182c713a,
Kiddo,Telephone Fantasy,Action,8/8,track,original,standard,same_master,1984,A&M Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,347,,,wrk_c9d8c19fa95c,ver_c8f4b7257e05,
George Clinton,Some of My Best Jokes Are Friends,Some of My Best Jokes Are Friends,,album,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/album/5yuVy8IbZfVLTl34G9y253,,,,,wrk_9854c28028be,ver_adb6eb94a5c8,LP
George Clinton,Some of My Best Jokes Are Friends,Some of My Best Jokes Are Friends,1/7,track,reissue,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/1jM0iSWr0IaHugy8ijzDUi,,361,,,wrk_9854c28028be,ver_adb6eb94a5c8,
George Clinton,Thrashin',Some of My Best Jokes Are Friends,2/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/5o93F55ysmwv4gsUKqXfNB,,341,,,wrk_e34718fe17b0,ver_deaf846a79ea,
George Clinton,Bangladesh,Some of My Best Jokes Are Friends,3/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/02FKqiE5bjOdJkV2FL7wGO,,299,,,wrk_87dccfe29b3e,ver_87c9edd61608,
George Clinton,Bodyguard,Some of My Best Jokes Are Friends,4/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/3BJisAetXDT3VySsDGrId9,,,,,wrk_857f92eaecfd,ver_22d3325fe318,
George Clinton,Pleasures Of Exhaustion (Do It Till I Drop),Some of My Best Jokes Are Friends,5/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/0tfI26i7cSnk7iGHym40wV,,430,,,wrk_36f3b3675df7,ver_95de8846d05f,
George Clinton,Bullet Proof,Some of My Best Jokes Are Friends,6/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/7xAwYIPbxqdupeLftK4Zx1,,383,,,wrk_76690051b068,ver_6bdec6b94138,
George Clinton,Double Oh-Oh,Some of My Best Jokes Are Friends,7/7,track,original,standard,same_master,1985-07,Capitol (CDP 7 96356 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/3gR7UCcobQptdc5vxjIdEX,,351,,,wrk_7447046b967f,ver_8823eac28b89,
Jimmy G. And The Tackheads,Federation Of Tackheads,Federation Of Tackheads,,album,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/album/54isyuMDgTm29cNFKTQh3d,,,,,wrk_d892a56d78e4,ver_abe5cd431fab,LP; P-Funk affiliated
Jimmy G. And The Tackheads,Break My Heart,Federation Of Tackheads,1/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1rQPKD1I6xrKe4R9b9EUjD,,361,,,wrk_cb722d3c79f6,ver_9f1d29f4f4a6,
Jimmy G. And The Tackheads,Clockwork,Federation Of Tackheads,2/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/6e8eQe1xJz9UFw8W6sG6gB,,386,,,wrk_ef3bd9ee1613,ver_641f92f6d474,
Jimmy G. And The Tackheads,All Or Nothin',Federation Of Tackheads,3/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/3b4Gg9ab1d5P3cyEM1E3XA,,352,,,wrk_8dbfb8bc4667,ver_68f037ed5845,
Jimmy G. And The Tackheads,Lies,Federation Of Tackheads,4/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0upxUPoy95O5Z4p08xoNrM,,298,,,wrk_c467603a5824,ver_b2eb8e96a964,
Jimmy G. And The Tackheads,Slingshot,Federation Of Tackheads,5/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/6u335qDkcIOYtway3MFFar,,253,,,wrk_db869274944e,ver_83817145b9e6,
Jimmy G. And The Tackheads,I Want Yo Daughter,Federation Of Tackheads,6/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1udWIbMtUxvoj5QfG085PJ,,322,,,wrk_5af80a29ae4d,ver_fdb97fb82cd8,
Jimmy G. And The Tackheads,Family Funk,Federation Of Tackheads,7/7,track,original,standard,same_master,1985,Capitol Records,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/2V1ESG9jGG36icNbSBFGiA,,325,,,wrk_1cf5c99b88e9,ver_3a3f3cbc56fa,
Artists United Against Apartheid,Sun City [song],Sun City,,album,original,standard,same_master,1985-12-07,Manhattan (ST-53019),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,,,,,,wrk_b1c9d1e36adf,ver_d3a6ea1e05f4,Featured on compilation album; anti-apartheid protest song
Sly Fox,Let's Go All the Way,Let's Go All the Way,,album,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/album/7IHazS340MUJ78sDY5tO2P,,,,,wrk_58fa949dcb26,ver_ee83acfdc1b7,LP; P-Funk affiliated
Sly Fox,Let's Go All the Way,Let's Go All the Way,1/8,track,reissue,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1B5qrP4nm0670NfhXZYFdW,,,,,wrk_58fa949dcb26,ver_ee83acfdc1b7,
Sly Fox,Don't Play with Fire,Let's Go All the Way,2/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/2GoNDY2AZrZh34QbIYBbHK,,,,,wrk_982122b04a63,ver_22f27295d681,
Sly Fox,I Still Remember,Let's Go All the Way,3/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/308vkdcWT44XWgJSaWtPNe,,,,,wrk_ed4aa2be1f73,ver_032d8d8ce119,
Sly Fox,Won't Let You Go (A Wedding Song),Let's Go All the Way,4/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/519RjNwkB3IGVCd742Q4gR,,,,,wrk_8292b2979efb,ver_fc036b89a656,
Sly Fox,Como Tu Te Llama? (What Is Your Name),Let's Go All the Way,5/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/3P3qyZC9RIfGzmg4kkEoTZ,,,,,wrk_d2d1e1991d34,ver_24f02f01d6fb,
Sly Fox,Stay True,Let's Go All the Way,6/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0T7TJkVoXGRUfVBpAOpgxH,,,,,wrk_b8987bc451df,ver_705b77782703,
Sly Fox,If Push Comes to a Shove,Let's Go All the Way,7/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/54dajsIsjuwGpQNa2IzE7t,,,,,wrk_00462634a4aa,ver_419257122f70,
Sly Fox,Merry-Go-Round,Let's Go All the Way,8/8,track,original,standard,same_master,1986,Capitol,Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/5P7LBNK06ZzO3CrFKFdrWO,,,,,wrk_90e5d2b10db1,ver_612b9174902d,
George Clinton,R&B Skeletons in the Closet,R&B Skeletons in the Closet,,album,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/album/1EEFJjjGrbTYmCLeta1x0f,,,,,wrk_6f822da7794b,ver_2172c62d385d,LP
George Clinton,R&B Skeletons (In the Closet),R&B Skeletons in the Closet,1/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/4IOPwd4KilHnuM8HYSpxEz,https://www.youtube.com/watch?v=qGINXKNefHc,,,,wrk_87d4edd8f683,ver_f37dc0ca52e3,
George Clinton,Cool Joe,R&B Skeletons in the Closet,2/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/5TwAFv6Lw1DQmXTvSKKwIt,https://www.youtube.com/watch?v=j0_OcgEd4cc,,,,wrk_d455fc39fa26,ver_02675190de87,
George Clinton,Intense,R&B Skeletons in the Closet,3/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/3fu1EFZVI4OXykTolxv2gy,https://www.youtube.com/watch?v=qGINXKNefHc,391,,,wrk_a0e6a806577b,ver_09b92bd5bb97,
George Clinton,Electric Pygmies,R&B Skeletons in the Closet,4/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/6cWZbxxe7xvMt4Uro2xnOC,https://www.youtube.com/watch?v=qGINXKNefHc,391,,,wrk_570a4d75493b,ver_6c417541bf50,
George Clinton,"Mix Master Suite: a) Startin' From Scratch, b) Counter Irritant, c) Nothin' Left To Burn",R&B Skeletons in the Closet,5/7,track,original,standard,remix_or_edit,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/74quijr2dVT9QfXzQA4HqW,,391,,,wrk_8f55ec7a342c,ver_3f5b442d1c9b,
George Clinton,Do Fries Go with That Shake?,R&B Skeletons in the Closet,6/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/08KFsC3RRSaBqjEXAuPsGR,https://www.youtube.com/watch?v=mm18evaMzJo,,,,wrk_4722298c301e,ver_d01e61484e47,
George Clinton,Hey Good Lookin',R&B Skeletons in the Closet,7/7,track,original,standard,same_master,1986-05,Capitol (CDP 7 96267 2),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/track/6gikG8dApHaHZn19sMX4XQ,https://www.youtube.com/watch?v=j0_OcgEd4cc,,,,wrk_4972b685d3c5,ver_8f883eafdca0,
George Clinton / Parliament / Funkadelic,The Mothership Connection - Live from Houston,The Mothership Connection - Live from Houston,,album,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,,,,,,wrk_489efff05450,ver_08ca4b2a54bf,Live LP
George Clinton / Parliament / Funkadelic,Let's Take It To The Stage / Do That Stuff,The Mothership Connection - Live from Houston,1/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,https://open.spotify.com/track/5z4FXrPigqtgrmZYCfbC33,,318,,,wrk_4e342dd9ca8a,ver_b33b52304a5a,
George Clinton / Parliament / Funkadelic,Mothership Connection / Doctor Funkenstein,The Mothership Connection - Live from Houston,2/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,https://open.spotify.com/track/6hijhqradSiWHliNAO0iDc,,1005,,,wrk_c8c71e011d2a,ver_759665fa05ca,
George Clinton / Parliament / Funkadelic,Get Off Your Ass And Jam / Night Of The Thumpasorous People,The Mothership Connection - Live from Houston,3/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,https://open.spotify.com/track/4NhQ4NXZqj76WPU82XsLgs,,310,,,wrk_94b3313ec1ac,ver_d890b16164ab,
George Clinton / Parliament / Funkadelic,Atomic Dog,The Mothership Connection - Live from Houston,4/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,https://open.spotify.com/track/4cgodXjv4TfrooNQxvlO4O,https://www.youtube.com/watch?v=LMVZ36VA0wg,287,,,wrk_dc2f781362d8,ver_68d3b06ee147,
George Clinton / Parliament / Funkadelic,Double Oh-Oh,The Mothership Connection - Live from Houston,5/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,,,678,,,wrk_49e9ed17a75e,ver_6601655f4bb9,
George Clinton / Parliament / Funkadelic,Bulletproof,The Mothership Connection - Live from Houston,6/6,track,live,standard,live_recording,1986,Capitol (MLP-15021),Transition Era (1982–1992),"Funk, P-Funk, Experimental",,,,,181,,,wrk_f3e43ec93093,ver_b4a45f6493e6,
George Clinton,The Best Of George Clinton,The Best Of George Clinton,,album,compilation,standard,same_master,1986-09,Capitol (ST-12534),Transition Era (1982–1992),"R&B, Funk, P-Funk, Electronic/Dance",,,https://open.spotify.com/album/57gk1EuXyEWi6ncRCFmpeo,,,,,wrk_18b7f3c5e0ed,ver_767d08ef300a,Compilation LP
Nona Hendryx,Female Trouble,Female Trouble,,album,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/album/49WscD00zMEujAlj9DOwkZ,,,,,wrk_b9b83bb44726,ver_a957a55a4ed7,LP; P-Funk members featured
Nona Hendryx,I Know What You Need (Pygmy's Confession),Female Trouble,1/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1tqLfxqa7osOKyxjrrJkhj,,,,,wrk_ee6626e73719,ver_7951e3a7446e,
Nona Hendryx,Big Fun,Female Trouble,2/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/2MDpfcLjXOkq3P0ozMrQFZ,,,,,wrk_ac4b39931918,ver_bada02131465,
Nona Hendryx,Baby Go-Go,Female Trouble,3/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/4bGYxa6PzboIiPgl0A3zS3,,,,,wrk_1e125cc57fa6,ver_b6b0ab7626e8,
Nona Hendryx,Rhythm Of Change,Female Trouble,4/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0EMjzU7k9E8AsR6sTPlNKS,,,,,wrk_a04b17d9ae54,ver_40e8ef85da69,
Nona Hendryx,Why Should I Cry?,Female Trouble,5/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/7HhPOs2zt5fq2h6HJtwSAL,,,,,wrk_a3cc54afd616,ver_65caa8e7c6f2,
Nona Hendryx,Too Hot To Handle,Female Trouble,6/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0BccI0LRyWaLIiIL0GDakR,,,,,wrk_4423ece22f11,ver_d689848036d5,
Nona Hendryx,Winds Of Change (Mandela To Mandela),Female Trouble,7/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/5l5dZyVdxNxI2T6IiOnvde,,,,,wrk_373490aa4b6d,ver_8186eb4e06ff,
Nona Hendryx,Female Trouble,Female Trouble,8/9,track,reissue,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0rBiwcsAyMdR7vs0ZiP58g,,,,,wrk_b9b83bb44726,ver_a957a55a4ed7,
Nona Hendryx,Drive Me Wild,Female Trouble,9/9,track,original,standard,same_master,1987-04-17,EMI (CDP 7 46550 2),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1ROuASqpdYLAoMCSoVco8H,,,,,wrk_e3dec160336d,ver_4d42e405d2b5,
Sly & Robbie,Rhythm Killers,Rhythm Killers,,album,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/album/4B1R0dXtDGV3GZR7Hf3P2T,,,,,wrk_a025956ac658,ver_2ad8086944b8,LP; P-Funk members featured
Sly & Robbie,Fire,Rhythm Killers,1/6,track,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/0NrJNTz583g2MXoSkNZxMj,,,,,wrk_b9936e3956ba,ver_638b3a9b52b4,
Sly & Robbie,Boops (Here To Go),Rhythm Killers,2/6,track,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/5BWekE7Gq249wRPPeWffxZ,,,,,wrk_f5d7c966be34,ver_b003ba4e50b1,
Sly & Robbie,Let's Rock,Rhythm Killers,3/6,track,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/2qPBwNXwR2PHFfSgleFmv6,,,,,wrk_ca853d1d4a64,ver_499ce6fc40c0,
Sly & Robbie,Yes We Can Can,Rhythm Killers,4/6,track,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/4bXPIIABOQPcbJmPzlhZ6m,,,,,wrk_9efa29dd9806,ver_d2cfaafe39a4,
Sly & Robbie,Rhythm Killer,Rhythm Killers,5/6,track,original,standard,same_master,1987,Island Records (BRCD 512),Transition Era (1982–1992),"Funk, R&B, P-Funk",,,https://open.spotify.com/track/1VwSkArXEybUnCFn7n9sIO,,,,,wrk_1adf767f42a4,ver_8b828ba8f306,
